dias_descanso_eq1,dias_descanso_eq2,racha_eq1,racha_eq2,victorias_eq1_vs_eq2,victorias_eq2_vs_eq1,delta_rating_of,delta_rating_def,delta_margen_victoria,delta_simple_rating,delta_ws_total,delta_racha,puntos_eq1,puntos_eq2,asistencias_eq1,asistencias_eq2,minutos_eq1,minutos_eq2,pct_tiros_eq1,pct_tiros_eq2,pct_triples_eq1,pct_triples_eq2,pct_libres_eq1,pct_libres_eq2,equipo1_gana
5,2,1,0,0,1,-3.200000000000003,-3.299999999999997,0.08000000000000007,-0.47,28.229999999999976,1,110,111,24,23,241,240,0.3446363636363637,0.45333333333333337,0.27772727272727277,0.37955555555555553,0.46309090909090905,0.4166666666666667,0
5,2,0,-6,1,1,2.8999999999999915,-4.800000000000011,7.779999999999999,6.68,23.590000000000003,6,126,135,36,35,240,240,0.36760000000000004,0.5287000000000001,0.2217,0.28040000000000004,0.4657,0.4096,0
2,3,0,1,1,1,-3.200000000000003,-3.5,0.41000000000000014,1.38,-9.970000000000006,-1,109,97,21,20,240,240,0.45944444444444443,0.395,0.16666666666666666,0.3385,0.6666666666666666,0.427125,1
3,10,0,-2,1,0,9.299999999999997,-5.099999999999994,14.11,14.25,-35.24000000000001,2,114,93,23,19,239,240,0.3943846153846154,0.46721428571428575,0.2510769230769231,0.17942857142857144,0.39469230769230773,0.37242857142857144,1
5,1,6,-2,1,0,10.899999999999991,-2.0999999999999943,12.989999999999998,13.399999999999999,-7.660000000000011,8,102,86,23,20,240,240,0.36366666666666664,0.2826666666666667,0.2579166666666666,0.125,0.3139166666666667,0.4721666666666667,1
1,2,-2,-2,1,1,-1.2999999999999972,5.200000000000003,-6.449999999999999,-5.92,-5.799999999999997,0,100,118,24,21,241,242,0.46281818181818185,0.4805454545454546,0.1628181818181818,0.24799999999999997,0.3,0.5681818181818182,0
1,3,2,-2,0,1,-1.7000000000000028,1.7000000000000028,-3.4299999999999997,-2.42,-4.6899999999999835,4,127,134,29,30,240,241,0.479,0.5234444444444445,0.33288888888888896,0.36566666666666664,0.47777777777777775,0.42588888888888893,0
2,5,0,-2,1,0,9.400000000000006,1.2000000000000028,8.18,8.370000000000001,-12.830000000000013,2,121,119,29,38,240,240,0.49329999999999996,0.5013636363636365,0.32,0.28745454545454546,0.437,0.4515454545454546,1
2,8,4,-3,1,0,4.299999999999997,1.0999999999999943,3.2300000000000004,3.74,-16.919999999999973,7,118,116,24,27,240,240,0.4917777777777778,0.4218,0.28700000000000003,0.356,0.46299999999999997,0.5524,1
2,4,-2,0,1,1,0.6999999999999886,-6.900000000000006,7.42,7.29,-3.510000000000005,-2,113,104,25,22,239,240,0.4064,0.42650000000000005,0.36239999999999994,0.18409999999999999,0.27999999999999997,0.5417,1
4,3,-4,0,1,1,-7.700000000000003,3.5,-11.01,-10.83,38.88000000000001,-4,108,107,22,34,240,241,0.45709090909090905,0.5005999999999999,0.2857272727272727,0.2339,0.36363636363636365,0.25,1
7,2,-2,-4,1,1,7.099999999999994,4.700000000000003,2.35,2.38,25.409999999999982,2,118,111,21,26,239,240,0.597,0.5273,0.47411111111111115,0.20190000000000002,0.41433333333333333,0.4774,1
2,2,-4,0,1,1,-3.9000000000000057,1.4000000000000057,-5.2299999999999995,-5.0,-25.019999999999996,-4,121,116,31,29,240,240,0.4093333333333333,0.49125,0.25177777777777777,0.4685,0.36733333333333335,0.4375,1
9,2,4,4,1,1,5.599999999999994,-0.6000000000000085,5.81,4.719999999999999,33.38999999999999,0,112,118,22,22,240,239,0.3297777777777778,0.45863636363636373,0.216,0.26654545454545453,0.4753333333333334,0.4090909090909091,0
2,2,2,0,1,1,0.8999999999999915,-6.400000000000006,7.27,7.42,-10.410000000000018,2,127,100,28,20,239,239,0.5306428571428572,0.4298666666666667,0.2935714285714286,0.3308666666666667,0.23807142857142857,0.3733333333333333,1
6,2,0,0,1,1,1.7999999999999972,-1.7000000000000028,3.63,3.34,-15.010000000000005,0,131,114,28,23,240,240,0.43599999999999994,0.3852,0.32616666666666666,0.2799,0.6083333333333333,0.675,1
