delta_ws_total,delta_ws_of,delta_ws_def,delta_per,delta_usg,delta_bpm,delta_rating_of_jug,delta_rating_def_jug,delta_efg,delta_faltas_cometidas,delta_perdidas_balon,delta_puntos,delta_asistencias,delta_rebotes_totales,delta_robos,delta_tapones,delta_tiros_libres,delta_real_puntos,delta_real_asistencias,delta_real_reb_def,delta_real_robos,delta_real_tapones,equipo1_gana
0.22764705882352976,0.3500000000000003,-0.02988235294117625,-1.1111764705882319,0.22352941176470154,-0.21411764705882358,-4.47058823529413,0.6470588235294059,-0.014882352941176458,0.05882352941176472,-0.05882352941176472,-0.7058823529411757,0.17647058823529416,-0.05882352941176494,0.17647058823529405,0.11764705882352944,62.447125,0.5555555555555554,0.34444444444444455,0.1333333333333333,-0.11111111111111116,-0.16666666666666669,0
0.01423529411764779,-0.0365588235294112,-0.11366176470588263,1.2927058823529372,1.413205882352944,0.66415,-4.447058823529403,-1.1705882352941188,-0.030591176470588177,-0.37941176470588234,-0.3999999999999999,0.5500000000000007,0.06470588235294095,0.2941176470588234,0.22058823529411764,-0.12058823529411766,-9.829055921052642,-2.7474747474747474,-0.49494949494949525,-0.8383838383838378,-0.030303030303030276,-0.030303030303030276,0
-0.17400000000000038,0.2261000000000002,-0.2505500000000005,1.7994999999999965,1.819500000000005,0.32289999999999996,-9.599999999999994,-2.299999999999997,-0.04930000000000012,-0.25,-0.09999999999999998,0.6499999999999995,-0.25,0.10000000000000009,-0.050000000000000044,-0.09999999999999998,-105.20557894736842,0.8454545454545457,0.42727272727272725,0.6545454545454548,0.04545454545454547,0.3545454545454546,0
0.15145833333333458,0.1371736111111106,0.012375000000000025,2.1286111111111143,1.4902083333333316,1.8364166666666666,-10.3125,6.0347222222222285,-0.024381944444444525,0.3472222222222223,0.07638888888888884,-0.3263888888888893,0.2847222222222223,-0.4791666666666665,0.03472222222222221,0.06944444444444442,-0.01200000000000001,-0.5,0.20000000000000018,0.20000000000000018,0.0,0.39999999999999997,0
1.4786842105263158,0.9245029239766089,0.5426403508771935,0.9336549707602337,-0.7545906432748488,1.3496052631578943,6.005847953216374,-3.8830409356725113,0.05335087719298248,0.15204678362573087,0.5526315789473685,-0.16374269005847886,-0.2748538011695907,-0.2836257309941521,-0.1549707602339181,0.2485380116959064,-0.01952046783625727,-1.4155844155844166,-0.25324675324675305,-0.5389610389610389,0.006493506493506551,0.40259740259740256,1
-0.5680952380952373,-0.2974523809523806,-0.2856111111111115,1.0119841269841316,3.4469841269841233,0.6146428571428568,3.603174603174608,3.8333333333333286,0.02286507936507931,-0.031746031746031855,-0.12698412698412698,1.341269841269841,0.31746031746031766,0.05555555555555536,0.031746031746031744,0.2619047619047619,0.06580555555555556,-0.7666666666666657,-0.6777777777777776,-0.18888888888888866,0.14444444444444438,0.43333333333333346,1
-0.5094736842105263,-0.6638391812865498,0.1961578947368423,-0.7480994152046776,-2.652894736842107,0.5380964912280705,5.339181286549703,2.9561403508771917,0.021669590643275005,0.301169590643275,0.26608187134502925,-0.25730994152046804,-0.00877192982456143,-0.3391812865497079,-0.17543859649122806,-0.30409356725146197,62.53529276315789,0.37179487179487225,0.5064102564102564,-0.4487179487179489,0.19871794871794873,0.12820512820512825,1
0.3708668730650162,0.324099071207431,-0.007938080495356381,-0.3289783281733758,0.3936532507739976,-0.4511052631578949,-8.541795665634666,-0.2074303405572806,-0.044046439628482925,-0.3188854489164086,-0.368421052631579,0.6842105263157894,0.02786377708978316,-0.33746130030959787,0.26006191950464397,-0.26006191950464397,-62.43752960526316,-2.0999999999999996,0.25555555555555554,-0.37777777777777777,0.06666666666666671,0.15555555555555556,0
-1.5447368421052636,-0.9867368421052638,-0.6178947368421055,-1.8657894736842149,-0.24368421052631817,-1.688631578947368,-1.2631578947368354,-3.8421052631578902,55.43448245614035,0.26315789473684226,0.05263157894736836,-2.6842105263157894,-0.052631578947368585,-1.1052631578947372,-0.31578947368421056,-0.3157894736842105,117.53939628482972,0.6666666666666661,1.1666666666666665,0.6444444444444448,-0.6444444444444444,0.0222222222222222,0
0.19500000000000028,0.2593888888888889,0.028833333333332822,0.10444444444444656,1.3322222222222209,-0.5893333333333335,-1.5555555555555571,2.6111111111111,-0.002388888888888996,-0.6111111111111112,-0.5555555555555556,2.0,0.38888888888888906,0.8333333333333339,0.2777777777777778,0.05555555555555558,-62.44129861111111,-0.6923076923076916,0.0,-0.5769230769230771,-0.10897435897435892,-0.358974358974359,0
